city,lat,lng,country,iso2,iso3,admin_name,capital,population
Agdas,"40,647","47,4738",Azerbaijan,AZ,AZE,Ağdaş,admin,
Naftalan,"40,5082","46,8203",Azerbaijan,AZ,AZE,Naftalan,admin,
Naxcivan,"39,2092","45,4122",Azerbaijan,AZ,AZE,Naxçıvan,admin,94788
Goygol,"40,5858","46,3189",Azerbaijan,AZ,AZE,Göygöl,admin,
Haciqabul,"40,0387","48,9429",Azerbaijan,AZ,AZE,Hacıqabul,admin,
Kurdamir,"40,3453","48,1508",Azerbaijan,AZ,AZE,Kürdəmir,admin,
Qobustan,"40,5336","48,9282",Azerbaijan,AZ,AZE,Qobustan,admin,
Barda,"40,3758","47,1262",Azerbaijan,AZ,AZE,Bərdə,admin,
Lerik,"38,7739","48,415",Azerbaijan,AZ,AZE,Lerik,admin,
Stepanakert,"39,8156","46,752",Azerbaijan,AZ,AZE,Xankəndi,,57473
Susa,"39,7601","46,7499",Azerbaijan,AZ,AZE,Şuşa,admin,
Daskasan,"40,5239","46,0819",Azerbaijan,AZ,AZE,Daşkəsən,admin,
Salyan,"39,5962","48,9848",Azerbaijan,AZ,AZE,Salyan,admin,
Qusar,"41,4275","48,4302",Azerbaijan,AZ,AZE,Qusar,admin,
Ali Bayramli,"39,9323","48,9203",Azerbaijan,AZ,AZE,Şirvan,,70684
Sabirabad,"40,0087","48,477",Azerbaijan,AZ,AZE,Sabirabad,admin,
Quba,"41,3611","48,5134",Azerbaijan,AZ,AZE,Quba,admin,
Gadabay,"40,5656","45,8161",Azerbaijan,AZ,AZE,Gədəbəy,admin,8657
Oguz,"41,0708","47,4583",Azerbaijan,AZ,AZE,Oğuz,admin,6876
Balakan,"41,7263","46,4048",Azerbaijan,AZ,AZE,Balakən,admin,
Qax,"41,4183","46,9204",Azerbaijan,AZ,AZE,Qax,admin,
Xirdalan,"40,4481","49,755",Azerbaijan,AZ,AZE,Abşeron,admin,
Neftcala,"39,3768","49,247",Azerbaijan,AZ,AZE,Neftçala,admin,
Agcabadi,"40,0501","47,4594",Azerbaijan,AZ,AZE,Ağcabədi,admin,
Kalbacar,"40,1098","46,0445",Azerbaijan,AZ,AZE,Kəlbəcər,admin,
Qazax,"41,0925","45,3656",Azerbaijan,AZ,AZE,Qazax,admin,
Agstafa,"41,1148","45,4468",Azerbaijan,AZ,AZE,Ağstafa,admin,
Tovuz,"40,9922","45,6289",Azerbaijan,AZ,AZE,Tovuz,admin,12626
Qabala,"40,9825","47,8491",Azerbaijan,AZ,AZE,Qəbələ,admin,
Agdam,"40,9053","45,5564",Azerbaijan,AZ,AZE,Tovuz,,0
Ismayilli,"40,7848","48,1514",Azerbaijan,AZ,AZE,İsmayıllı,admin,
Samux,"40,7649","46,4087",Azerbaijan,AZ,AZE,Samux,admin,
Samkir,"40,8297","46,0178",Azerbaijan,AZ,AZE,Şəmkir,admin,
Zaqatala,"41,6316","46,6448",Azerbaijan,AZ,AZE,Zaqatala,admin,
Qabala,"40,9814","47,8458",Azerbaijan,AZ,AZE,,,11867
Kapan,"39,2015","46,415",Azerbaijan,AZ,AZE,Qubadlı,,42288
Zangilan,"39,0837","46,6599",Azerbaijan,AZ,AZE,Zəngilan,admin,
Tartar,"40,342","46,9316",Azerbaijan,AZ,AZE,Tərtər,admin,
Siyazan,"41,0781","49,1156",Azerbaijan,AZ,AZE,Siyəzən,admin,
Zardab,"40,2182","47,7103",Azerbaijan,AZ,AZE,Zərdab,admin,
Xizi,"40,9085","49,0748",Azerbaijan,AZ,AZE,Xızı,admin,
Ucar,"40,5121","47,6519",Azerbaijan,AZ,AZE,Ucar,admin,
Xocavand,"39,795","47,1117",Azerbaijan,AZ,AZE,Xocavənd,admin,
Sarajevo,"43,85","18,383",Bosnia And Herzegovina,BA,BIH,"Bosnia and Herzegovina, Federation of",primary,696731
Banja Luka,"44,7804","17,18",Bosnia And Herzegovina,BA,BIH,"Srpska, Republika",admin,221738
Brcko,"44,87","18,8101",Bosnia And Herzegovina,BA,BIH,Brcko District,admin,
Tuzla,"44,5505","18,68",Bosnia And Herzegovina,BA,BIH,"Bosnia and Herzegovina, Federation of",minor,144334
Zenica,"44,22","17,92",Bosnia And Herzegovina,BA,BIH,"Bosnia and Herzegovina, Federation of",minor,164423
Mostar,"43,3505","17,82",Bosnia And Herzegovina,BA,BIH,"Bosnia and Herzegovina, Federation of",minor,163067
Prijedor,"44,9804","16,7",Bosnia And Herzegovina,BA,BIH,"Srpska, Republika",minor,104858
Bridgetown,"13,102","-59,6165",Barbados,BB,BRB,Saint Michael,primary,191152
Dhaka,"23,7231","90,4086",Bangladesh,BD,BGD,Dhaka,primary,12797394
Narayanganj,"23,6204","90,5",Bangladesh,BD,BGD,Dhaka,,223622
Khulna,"22,84","89,56",Bangladesh,BD,BGD,Khulna,admin,1553000
Jessore,"23,1704","89,2",Bangladesh,BD,BGD,Khulna,,243987
Sylhet,"24,9036","91,8736",Bangladesh,BD,BGD,Sylhet,admin,237000
Chittagong,"22,33","91,8",Bangladesh,BD,BGD,Chittagong,admin,4529000
Barisal,"22,7004","90,375",Bangladesh,BD,BGD,Barisāl,admin,202242
Comilla,"23,4704","91,17",Bangladesh,BD,BGD,Chittagong,,389411
Rajshahi,"24,375","88,605",Bangladesh,BD,BGD,Rājshāhi,admin,810000
Pabna,"24,0004","89,25",Bangladesh,BD,BGD,,,137888
Saidpur,"25,8004",89,Bangladesh,BD,BGD,Rangpur,,232209
Tangail,"24,25","89,92",Bangladesh,BD,BGD,Dhaka,,180144
Nawabganj,"24,5804","88,35",Bangladesh,BD,BGD,Rājshāhi,,142361
Jamalpur,"24,9004","89,95",Bangladesh,BD,BGD,Mymensingh,,167900
Rangpur,"25,75","89,28",Bangladesh,BD,BGD,Rangpur,admin,285564
Mymensingh,"24,7504","90,38",Bangladesh,BD,BGD,Mymensingh,admin,330126
Brussels,"50,8333","4,3333",Belgium,BE,BEL,Brussels-Capital Region,primary,1743000
Arlon,"49,6833","5,8167",Belgium,BE,BEL,Wallonia,minor,26179
Antwerpen,"51,2204","4,415",Belgium,BE,BEL,Flanders,minor,920000
Liege,"50,63","5,58",Belgium,BE,BEL,Wallonia,minor,749110
Hasselt,"50,964","5,484",Belgium,BE,BEL,Flanders,minor,69222
Mons,"50,446","3,939",Belgium,BE,BEL,Wallonia,minor,91277
Gent,"51,03","3,7",Belgium,BE,BEL,Flanders,minor,444336
Namur,"50,4704","4,87",Belgium,BE,BEL,Wallonia,admin,106284
Charleroi,"50,4204","4,45",Belgium,BE,BEL,Wallonia,minor,345367
Brugge,"51,2204","3,23",Belgium,BE,BEL,Flanders,minor,146469
Banfora,"10,6304","-4,76",Burkina Faso,BF,BFA,Cascades,admin,60288
Tougan,"13,069","-3,07",Burkina Faso,BF,BFA,Boucle du Mouhoun,minor,17590
Po,"11,169","-1,135",Burkina Faso,BF,BFA,Centre-Sud,minor,17924
Bobo Dioulasso,"11,18","-4,29",Burkina Faso,BF,BFA,Hauts-Bassins,admin,360106
Tenkodogo,"11,7804","-0,3697",Burkina Faso,BF,BFA,Centre-Est,admin,38108
Diapaga,"12,077","1,796",Burkina Faso,BF,BFA,Est,minor,26013
Sebba,"13,4364","0,5304",Burkina Faso,BF,BFA,Sahel,minor,3273
Ouahigouya,"13,5704","-2,42",Burkina Faso,BF,BFA,Nord,admin,79504
Kaya,"13,0904","-1,09",Burkina Faso,BF,BFA,Centre-Nord,admin,40017
Gaoua,"10,2992","-3,2508",Burkina Faso,BF,BFA,Sud-Ouest,admin,
Manga,"11,662","-1,065",Burkina Faso,BF,BFA,Centre-Sud,admin,15173
Sapouy,"11,5544","-1,7736",Burkina Faso,BF,BFA,Centre-Ouest,minor,3837
Ouagadougou,"12,3703","-1,5247",Burkina Faso,BF,BFA,Centre,primary,1149000
Orodara,"10,974","-4,908",Burkina Faso,BF,BFA,Hauts-Bassins,,18632
Bogande,"12,969","-0,138",Burkina Faso,BF,BFA,Est,minor,9854
Ziniare,"12,577","-1,293",Burkina Faso,BF,BFA,Plateau-Central,admin,12703
Fada Ngourma,"12,055","0,361",Burkina Faso,BF,BFA,Est,admin,33910
Leo,"11,094","-2,098",Burkina Faso,BF,BFA,Centre-Ouest,minor,26884
Diebougou,"10,952","-3,248",Burkina Faso,BF,BFA,Sud-Ouest,minor,12732
Gaoua,"10,325","-3,174",Burkina Faso,BF,BFA,Sud-Ouest,,28023
Dedougou,"12,455","-3,464",Burkina Faso,BF,BFA,Boucle du Mouhoun,admin,45341
Nouna,"12,729","-3,86",Burkina Faso,BF,BFA,Boucle du Mouhoun,minor,29048
Koudougou,"12,2505","-2,37",Burkina Faso,BF,BFA,Centre-Ouest,admin,87347
Reo,"12,3335","-2,4669",Burkina Faso,BF,BFA,Centre-Ouest,minor,37535
Yako,"12,954","-2,263",Burkina Faso,BF,BFA,Nord,minor,22904
Solenzo,"12,1833","-4,0833",Burkina Faso,BF,BFA,Boucle du Mouhoun,minor,10385
Djibo,"14,099","-1,627",Burkina Faso,BF,BFA,Sahel,minor,22223
Dori,"14,034","-0,028",Burkina Faso,BF,BFA,Sahel,minor,37806
Gorom Gorom,"14,45","-0,2333",Burkina Faso,BF,BFA,Sahel,minor,6691
Zorgo,"12,243","-0,611",Burkina Faso,BF,BFA,Plateau-Central,minor,23892
Boulsa,"12,657","-0,569",Burkina Faso,BF,BFA,Centre-Nord,minor,17489
Koupela,"12,177","-0,356",Burkina Faso,BF,BFA,Centre-Est,minor,32052
Kombissiri,"12,064","-1,334",Burkina Faso,BF,BFA,Centre-Sud,minor,30137
Ruse,"43,8537","25,9733",Bulgaria,BG,BGR,Ruse,admin,184270
Varna,"43,2156","27,8953",Bulgaria,BG,BGR,Varna,admin,312770
Pazardzhik,"42,2","24,3333",Bulgaria,BG,BGR,Pazardzhik,admin,
Yambol,"42,4833","26,5",Bulgaria,BG,BGR,Yambol,admin,
Sliven,"42,6794","26,33",Bulgaria,BG,BGR,Sliven,admin,96368
Dobrich,"43,5851","27,84",Bulgaria,BG,BGR,Dobrich,admin,94831
Lovec,"43,138","24,719",Bulgaria,BG,BGR,Lovech,admin,42211
Plovdiv,"42,154","24,754",Bulgaria,BG,BGR,Plovdiv,admin,340494
Vidin,"43,99","22,8725",Bulgaria,BG,BGR,Vidin,admin,
Shumen,"43,27","26,9294",Bulgaria,BG,BGR,Shumen,admin,87283
Razgrad,"43,534","26,536",Bulgaria,BG,BGR,Razgrad,admin,38285
Silistra,"44,1167","27,2667",Bulgaria,BG,BGR,Silistra,admin,
Blagoevgrad,"42,0167","23,1",Bulgaria,BG,BGR,Blagoevgrad,admin,
Burgas,"42,5146","27,4746",Bulgaria,BG,BGR,Burgas,admin,195966
Montana,"43,414","23,237",Bulgaria,BG,BGR,Montana,admin,47445
Gabrovo,"42,8747","25,3342",Bulgaria,BG,BGR,Gabrovo,admin,
